Station,Year,Month,monthly_rainfall
Cox's Bazar,1975,11,300.0
Cox's Bazar,1975,12,25.0
Dhaka,1975,1,1.0
Dhaka,1975,2,29.0
Dhaka,1975,3,13.0
Dhaka,1975,4,98.0
Dhaka,1975,5,317.0
Dhaka,1975,6,235.0
Dhaka,1975,7,559.0
Dhaka,1975,8,307.0
Dhaka,1975,9,329.0
Dhaka,1975,10,232.0
Dhaka,1975,11,25.0
Dhaka,1975,12,0.0
Faridpur,1975,1,0.0
Faridpur,1975,2,19.0
Faridpur,1975,3,0.0
Faridpur,1975,4,114.0
Faridpur,1975,5,256.0
Faridpur,1975,6,210.0
Faridpur,1975,7,581.0
Faridpur,1975,8,234.0
Faridpur,1975,9,293.0
Faridpur,1975,10,244.0
Faridpur,1975,11,18.0
Faridpur,1975,12,0.0
Feni,1975,1,0.0
Feni,1975,2,63.0
Feni,1975,3,0.0
Feni,1975,4,49.0
Feni,1975,5,163.0
Feni,1975,6,319.0
Feni,1975,7,328.0
Feni,1975,8,250.0
Feni,1975,9,222.0
Feni,1975,10,677.0
Feni,1975,11,147.0
Feni,1975,12,0.0
Hatiya,1975,1,0.0
Hatiya,1975,2,3.0
Hatiya,1975,3,0.0
Hatiya,1975,4,0.0
Hatiya,1975,5,370.0
Hatiya,1975,6,363.0
Hatiya,1975,7,1235.0
Hatiya,1975,8,449.0
Hatiya,1975,9,289.0
Hatiya,1975,10,265.0
Hatiya,1975,11,249.0
Hatiya,1975,12,0.0
Ishurdi,1975,1,4.0
Ishurdi,1975,2,0.0
Ishurdi,1975,3,11.0
Ishurdi,1975,4,178.0
Ishurdi,1975,5,138.0
Ishurdi,1975,6,200.0
Ishurdi,1975,7,624.0
Ishurdi,1975,8,225.0
Ishurdi,1975,9,177.0
Ishurdi,1975,10,178.0
Ishurdi,1975,11,60.0
Ishurdi,1975,12,0.0
Jessore,1975,1,7.0
Jessore,1975,2,0.0
Jessore,1975,3,10.0
Jessore,1975,4,10.0
Jessore,1975,5,130.0
Jessore,1975,6,142.0
Jessore,1975,7,444.0
Jessore,1975,8,128.0
Jessore,1975,9,150.0
Jessore,1975,10,215.0
Jessore,1975,11,7.0
Jessore,1975,12,0.0
Khepupara,1975,1,0.0
Khepupara,1975,2,0.0
Khepupara,1975,3,0.0
Khepupara,1975,4,3.0
Khepupara,1975,5,265.0
Khepupara,1975,6,268.0
Khepupara,1975,7,737.0
Khepupara,1975,8,351.0
Khepupara,1975,9,356.0
Khepupara,1975,10,480.0
Khepupara,1975,11,184.0
Khepupara,1975,12,0.0
M.court,1975,1,0.0
M.court,1975,2,0.0
M.court,1975,3,0.0
M.court,1975,4,108.0
M.court,1975,5,244.0
M.court,1975,6,220.0
M.court,1975,7,870.0
M.court,1975,8,238.0
M.court,1975,9,371.0
M.court,1975,10,443.0
M.court,1975,11,119.0
M.court,1975,12,0.0
Mymensingh,1975,1,0.0
Mymensingh,1975,2,0.0
Mymensingh,1975,3,0.0
Mymensingh,1975,4,8.0
Mymensingh,1975,5,3.0
Mymensingh,1975,6,0.0
Mymensingh,1975,7,0.0
Mymensingh,1975,8,17.0
Mymensingh,1975,9,0.0
Mymensingh,1975,10,0.0
Mymensingh,1975,11,0.0
Mymensingh,1975,12,0.0
Patuakhali,1975,1,0.0
Patuakhali,1975,2,0.0
Patuakhali,1975,3,0.0
Patuakhali,1975,4,18.0
Patuakhali,1975,5,167.0
Patuakhali,1975,6,115.0
Patuakhali,1975,7,479.0
Patuakhali,1975,8,325.0
Patuakhali,1975,9,540.0
Patuakhali,1975,10,275.0
Patuakhali,1975,11,101.0
Patuakhali,1975,12,0.0
Rajshahi,1975,1,9.0
Rajshahi,1975,2,5.0
Rajshahi,1975,3,12.0
Rajshahi,1975,4,55.0
Rajshahi,1975,5,109.0
Rajshahi,1975,6,71.0
Rajshahi,1975,7,381.0
Rajshahi,1975,8,179.0
Rajshahi,1975,9,197.0
Rajshahi,1975,10,125.0
Rajshahi,1975,11,1.0
Rajshahi,1975,12,0.0
Rangamati,1975,1,0.0
Rangamati,1975,2,0.0
Rangamati,1975,3,6.0
Rangamati,1975,4,183.0
Rangamati,1975,5,108.0
Rangamati,1975,6,508.0
Rangamati,1975,7,649.0
Rangamati,1975,8,262.0
Rangamati,1975,9,220.0
Rangamati,1975,10,195.0
Rangamati,1975,11,115.0
Rangamati,1975,12,0.0
Rangpur,1975,1,2.0
Rangpur,1975,2,6.0
Rangpur,1975,3,3.0
Rangpur,1975,4,146.0
Rangpur,1975,5,445.0
Rangpur,1975,6,116.0
Rangpur,1975,7,468.0
Rangpur,1975,8,164.0
Rangpur,1975,9,290.0
Rangpur,1975,10,123.0
Rangpur,1975,11,0.0
Rangpur,1975,12,0.0
Satkhira,1975,1,6.0
Satkhira,1975,2,35.0
Satkhira,1975,3,0.0
Satkhira,1975,4,19.0
Satkhira,1975,5,117.0
Satkhira,1975,6,219.0
Satkhira,1975,7,692.0
Satkhira,1975,8,0.0
Satkhira,1975,9,152.0
Satkhira,1975,10,138.0
Satkhira,1975,11,13.0
Satkhira,1975,12,0.0
Srimangal,1975,1,0.0
Srimangal,1975,2,0.0
Srimangal,1975,3,0.0
Srimangal,1975,4,0.0
Srimangal,1975,5,305.0
Srimangal,1975,6,285.0
Srimangal,1975,7,253.0
Srimangal,1975,8,0.0
Srimangal,1975,9,147.0
Srimangal,1975,10,106.0
Srimangal,1975,11,83.0
Srimangal,1975,12,0.0
Sylhet,1975,1,0.0
Sylhet,1975,2,31.0
Sylhet,1975,3,64.0
Sylhet,1975,4,255.0
Sylhet,1975,5,567.0
Sylhet,1975,6,0.0
Sylhet,1975,7,1061.0
Sylhet,1975,8,737.0
Sylhet,1975,9,466.0
Sylhet,1975,10,171.0
Sylhet,1975,11,92.0
Sylhet,1975,12,0.0
Barisal,1976,1,0.0
Barisal,1976,2,20.0
Barisal,1976,3,2.0
Barisal,1976,4,100.0
Barisal,1976,5,164.0
Barisal,1976,6,330.0
Barisal,1976,7,350.0
Barisal,1976,8,379.0
Barisal,1976,9,305.0
Barisal,1976,10,147.0
Barisal,1976,11,23.0
Barisal,1976,12,25.0
Bhola,1976,1,0.0
Bhola,1976,2,45.0
Bhola,1976,3,1.0
Bhola,1976,4,86.0
Bhola,1976,5,281.0
Bhola,1976,6,414.0
Bhola,1976,7,530.0
Bhola,1976,8,669.0
Bhola,1976,9,212.0
Bhola,1976,10,153.0
Bhola,1976,11,42.0
Bhola,1976,12,0.0
Bogra,1976,1,0.0
Bogra,1976,2,11.0
Bogra,1976,3,22.0
Bogra,1976,4,45.0
Bogra,1976,5,157.0
Bogra,1976,6,396.0
Bogra,1976,7,429.0
Bogra,1976,8,453.0
Bogra,1976,9,296.0
Bogra,1976,10,69.0
Bogra,1976,11,4.0
Bogra,1976,12,0.0
Chandpur,1976,1,0.0
Chandpur,1976,2,0.0
Chandpur,1976,3,0.0
Chandpur,1976,4,0.0
Chandpur,1976,5,27.0
Chandpur,1976,6,182.0
Chandpur,1976,7,110.0
Chandpur,1976,8,0.0
Chandpur,1976,9,37.0
Chandpur,1976,10,6.0
Chandpur,1976,11,0.0
Chandpur,1976,12,0.0
Chittagong,1976,1,0.0
Chittagong,1976,2,6.0
Chittagong,1976,3,2.0
Chittagong,1976,4,50.0
Chittagong,1976,5,123.0
Chittagong,1976,6,1041.0
Chittagong,1976,7,0.0
Chittagong,1976,8,377.0
Chittagong,1976,9,96.0
Chittagong,1976,10,163.0
Chittagong,1976,11,251.0
Chittagong,1976,12,10.0
Comilla,1976,1,0.0
Comilla,1976,2,10.0
Comilla,1976,3,49.0
Comilla,1976,4,44.0
Comilla,1976,5,266.0
Comilla,1976,6,521.0
Comilla,1976,7,517.0
Comilla,1976,8,435.0
Comilla,1976,9,17.0
Comilla,1976,10,96.0
Comilla,1976,11,10.0
Comilla,1976,12,0.0
Cox's Bazar,1976,1,0.0
Cox's Bazar,1976,2,0.0
Cox's Bazar,1976,3,0.0
Cox's Bazar,1976,4,86.0
Cox's Bazar,1976,5,244.0
Cox's Bazar,1976,6,688.0
Cox's Bazar,1976,7,50.0
Cox's Bazar,1976,8,671.0
Cox's Bazar,1976,9,49.0
Cox's Bazar,1976,10,235.0
Cox's Bazar,1976,11,275.0
Cox's Bazar,1976,12,0.0
Dhaka,1976,1,0.0
Dhaka,1976,2,7.0
Dhaka,1976,3,117.0
Dhaka,1976,4,34.0
Dhaka,1976,5,459.0
Dhaka,1976,6,364.0
Dhaka,1976,7,346.0
Dhaka,1976,8,361.0
Dhaka,1976,9,165.0
Dhaka,1976,10,114.0
Dhaka,1976,11,8.0
Dhaka,1976,12,0.0
Faridpur,1976,1,0.0
Faridpur,1976,2,18.0
Faridpur,1976,3,0.0
Faridpur,1976,4,103.0
Faridpur,1976,5,403.0
Faridpur,1976,6,315.0
Faridpur,1976,7,598.0
Faridpur,1976,8,250.0
Faridpur,1976,9,156.0
Faridpur,1976,10,81.0
Faridpur,1976,11,0.0
Faridpur,1976,12,0.0
Feni,1976,1,0.0
Feni,1976,2,37.0
Feni,1976,3,47.0
Feni,1976,4,140.0
Feni,1976,5,289.0
Feni,1976,6,1002.0
Feni,1976,7,537.0
Feni,1976,8,722.0
Feni,1976,9,263.0
Feni,1976,10,147.0
Feni,1976,11,19.0
Feni,1976,12,0.0
Hatiya,1976,1,0.0
Hatiya,1976,2,26.0
Hatiya,1976,3,32.0
Hatiya,1976,4,215.0
Hatiya,1976,5,303.0
Hatiya,1976,6,732.0
Hatiya,1976,7,806.0
Hatiya,1976,8,865.0
Hatiya,1976,9,391.0
Hatiya,1976,10,213.0
Hatiya,1976,11,54.0
Hatiya,1976,12,0.0
Ishurdi,1976,1,0.0
Ishurdi,1976,2,17.0
Ishurdi,1976,3,8.0
Ishurdi,1976,4,23.0
Ishurdi,1976,5,352.0
Ishurdi,1976,6,496.0
Ishurdi,1976,7,790.0
Ishurdi,1976,8,499.0
Ishurdi,1976,9,332.0
Ishurdi,1976,10,89.0
Ishurdi,1976,11,3.0
Ishurdi,1976,12,0.0
Jessore,1976,1,0.0
Jessore,1976,2,28.0
Jessore,1976,3,21.0
Jessore,1976,4,68.0
Jessore,1976,5,141.0
Jessore,1976,6,243.0
Jessore,1976,7,253.0
Jessore,1976,8,278.0
Jessore,1976,9,132.0
Jessore,1976,10,11.0
Jessore,1976,11,4.0
Jessore,1976,12,0.0
Khepupara,1976,1,0.0
Khepupara,1976,2,0.0
Khepupara,1976,3,0.0
Khepupara,1976,4,59.0
Khepupara,1976,5,258.0
Khepupara,1976,6,413.0
Khepupara,1976,7,849.0
Khepupara,1976,8,172.0
Khepupara,1976,9,167.0
Khepupara,1976,10,315.0
Khepupara,1976,11,0.0
Khepupara,1976,12,0.0
Khulna,1976,1,0.0
Khulna,1976,2,70.0
Khulna,1976,3,0.0
Khulna,1976,4,59.0
Khulna,1976,5,288.0
Khulna,1976,6,340.0
Khulna,1976,7,305.0
Khulna,1976,8,378.0
Khulna,1976,9,363.0
Khulna,1976,10,114.0
Khulna,1976,11,11.0
Khulna,1976,12,0.0
Mymensingh,1976,1,0.0
Mymensingh,1976,2,8.0
Mymensingh,1976,3,0.0
Mymensingh,1976,4,84.0
Mymensingh,1976,5,237.0
Mymensingh,1976,6,394.0
Mymensingh,1976,7,577.0
Mymensingh,1976,8,475.0
Mymensingh,1976,9,195.0
Mymensingh,1976,10,135.0
Mymensingh,1976,11,0.0
Mymensingh,1976,12,0.0
Patuakhali,1976,1,0.0
Patuakhali,1976,2,24.0
Patuakhali,1976,3,0.0
Patuakhali,1976,4,46.0
Patuakhali,1976,5,0.0
Patuakhali,1976,6,0.0
Patuakhali,1976,7,0.0
Patuakhali,1976,8,0.0
Patuakhali,1976,9,0.0
Patuakhali,1976,10,0.0
Patuakhali,1976,11,0.0
Patuakhali,1976,12,0.0
Rajshahi,1976,1,0.0
Rajshahi,1976,2,10.0
Rajshahi,1976,3,4.0
Rajshahi,1976,4,10.0
Rajshahi,1976,5,235.0
Rajshahi,1976,6,234.0
Rajshahi,1976,7,242.0
Rajshahi,1976,8,389.0
Rajshahi,1976,9,257.0
Rajshahi,1976,10,45.0
Rajshahi,1976,11,1.0
Rajshahi,1976,12,0.0
Rangamati,1976,1,0.0
Rangamati,1976,2,0.0
Rangamati,1976,3,0.0
Rangamati,1976,4,123.0
Rangamati,1976,5,181.0
Rangamati,1976,6,688.0
Rangamati,1976,7,674.0
Rangamati,1976,8,377.0
Rangamati,1976,9,389.0
Rangamati,1976,10,160.0
Rangamati,1976,11,143.0
Rangamati,1976,12,0.0
Rangpur,1976,1,0.0
Rangpur,1976,2,0.0
Rangpur,1976,3,1.0
Rangpur,1976,4,116.0
Rangpur,1976,5,203.0
Rangpur,1976,6,427.0
Rangpur,1976,7,500.0
Rangpur,1976,8,436.0
Rangpur,1976,9,157.0
Rangpur,1976,10,54.0
Rangpur,1976,11,1.0
Rangpur,1976,12,0.0
Sandwip,1976,1,0.0
Sandwip,1976,2,0.0
Sandwip,1976,3,0.0
Sandwip,1976,4,0.0
Sandwip,1976,5,175.0
Sandwip,1976,6,866.0
Sandwip,1976,7,951.0
Sandwip,1976,8,975.0
Sandwip,1976,9,466.0
Sandwip,1976,10,336.0
Sandwip,1976,11,44.0
Sandwip,1976,12,0.0
Satkhira,1976,1,0.0
Satkhira,1976,2,62.0
Satkhira,1976,3,0.0
Satkhira,1976,4,116.0
Satkhira,1976,5,188.0
Satkhira,1976,6,0.0
Satkhira,1976,7,418.0
Satkhira,1976,8,237.0
Satkhira,1976,9,172.0
Satkhira,1976,10,84.0
Satkhira,1976,11,18.0
Satkhira,1976,12,0.0
Srimangal,1976,1,0.0
Srimangal,1976,2,0.0
Srimangal,1976,3,0.0
Srimangal,1976,4,93.0
Srimangal,1976,5,0.0
Srimangal,1976,6,988.0
Srimangal,1976,7,529.0
Srimangal,1976,8,267.0
Srimangal,1976,9,606.0
Srimangal,1976,10,155.0
Srimangal,1976,11,0.0
Srimangal,1976,12,0.0
Sylhet,1976,1,0.0
Sylhet,1976,2,11.0
Sylhet,1976,3,323.0
Sylhet,1976,4,97.0
Sylhet,1976,5,437.0
Sylhet,1976,6,1155.0
Sylhet,1976,7,1096.0
Sylhet,1976,8,880.0
Sylhet,1976,9,224.0
Sylhet,1976,10,260.0
Sylhet,1976,11,45.0
Sylhet,1976,12,0.0
Barisal,1977,1,9.0
Barisal,1977,2,36.0
Barisal,1977,3,0.0
Barisal,1977,4,307.0
Barisal,1977,5,157.0
Barisal,1977,6,557.0
Barisal,1977,7,299.0
Barisal,1977,8,138.0
Barisal,1977,9,237.0
Barisal,1977,10,69.0
Barisal,1977,11,53.0
Barisal,1977,12,0.0
Bhola,1977,1,60.0
Bhola,1977,2,64.0
Bhola,1977,3,0.0
Bhola,1977,4,436.0
Bhola,1977,5,319.0
Bhola,1977,6,672.0
Bhola,1977,7,462.0
Bhola,1977,8,309.0
Bhola,1977,9,327.0
Bhola,1977,10,89.0
Bhola,1977,11,137.0
Bhola,1977,12,0.0
Bogra,1977,1,0.0
Bogra,1977,2,0.0
Bogra,1977,3,0.0
Bogra,1977,4,0.0
Bogra,1977,5,0.0
Bogra,1977,6,0.0
Bogra,1977,7,365.0
Bogra,1977,8,173.0
Bogra,1977,9,169.0
Bogra,1977,10,157.0
Bogra,1977,11,48.0
Bogra,1977,12,24.0
Chandpur,1977,1,0.0
Chandpur,1977,2,6.0
Chandpur,1977,3,0.0
Chandpur,1977,4,0.0
Chandpur,1977,5,0.0
Chandpur,1977,6,0.0
Chandpur,1977,7,0.0
Chandpur,1977,8,276.0
Chandpur,1977,9,154.0
Chandpur,1977,10,80.0
Chandpur,1977,11,122.0
Chandpur,1977,12,0.0
Chittagong,1977,1,0.0
Chittagong,1977,2,71.0
Chittagong,1977,3,0.0
Chittagong,1977,4,418.0
Chittagong,1977,5,271.0
Chittagong,1977,6,430.0
Chittagong,1977,7,715.0
Chittagong,1977,8,328.0
Chittagong,1977,9,92.0
Chittagong,1977,10,124.0
Chittagong,1977,11,35.0
Chittagong,1977,12,0.0
Comilla,1977,1,0.0
Comilla,1977,2,78.0
Comilla,1977,3,7.0
Comilla,1977,4,359.0
Comilla,1977,5,392.0
Comilla,1977,6,417.0
Comilla,1977,7,435.0
Comilla,1977,8,116.0
Comilla,1977,9,149.0
Comilla,1977,10,132.0
Comilla,1977,11,35.0
Comilla,1977,12,5.0
Cox's Bazar,1977,1,0.0
Cox's Bazar,1977,2,22.0
Cox's Bazar,1977,3,0.0
Cox's Bazar,1977,4,566.0
Cox's Bazar,1977,5,354.0
Cox's Bazar,1977,6,930.0
Cox's Bazar,1977,7,1077.0
Cox's Bazar,1977,8,649.0
Cox's Bazar,1977,9,239.0
Cox's Bazar,1977,10,25.0
Cox's Bazar,1977,11,53.0
Cox's Bazar,1977,12,31.0
Dhaka,1977,1,0.0
Dhaka,1977,2,66.0
Dhaka,1977,3,71.0
Dhaka,1977,4,255.0
Dhaka,1977,5,381.0
Dhaka,1977,6,252.0
Dhaka,1977,7,306.0
Dhaka,1977,8,92.0
Dhaka,1977,9,131.0
Dhaka,1977,10,273.0
Dhaka,1977,11,10.0
Dhaka,1977,12,24.0
Faridpur,1977,1,4.0
Faridpur,1977,2,18.0
Faridpur,1977,3,0.0
Faridpur,1977,4,263.0
Faridpur,1977,5,175.0
Faridpur,1977,6,762.0
Faridpur,1977,7,323.0
Faridpur,1977,8,142.0
Faridpur,1977,9,190.0
Faridpur,1977,10,150.0
Faridpur,1977,11,8.0
Faridpur,1977,12,4.0
Feni,1977,1,18.0
Feni,1977,2,98.0
Feni,1977,3,0.0
Feni,1977,4,435.0
Feni,1977,5,521.0
Feni,1977,6,572.0
Feni,1977,7,773.0
Feni,1977,8,425.0
Feni,1977,9,237.0
Feni,1977,10,61.0
Feni,1977,11,33.0
Feni,1977,12,0.0
Hatiya,1977,1,22.0
Hatiya,1977,2,61.0
Hatiya,1977,3,0.0
Hatiya,1977,4,513.0
Hatiya,1977,5,496.0
Hatiya,1977,6,737.0
Hatiya,1977,7,646.0
Hatiya,1977,8,410.0
Hatiya,1977,9,342.0
Hatiya,1977,10,129.0
Hatiya,1977,11,38.0
Hatiya,1977,12,0.0
Ishurdi,1977,1,0.0
Ishurdi,1977,2,0.0
Ishurdi,1977,3,0.0
Ishurdi,1977,4,272.0
Ishurdi,1977,5,257.0
Ishurdi,1977,6,1167.0
Ishurdi,1977,7,518.0
Ishurdi,1977,8,228.0
Ishurdi,1977,9,75.0
Ishurdi,1977,10,157.0
Ishurdi,1977,11,1.0
Ishurdi,1977,12,67.0
Jessore,1977,1,1.0
Jessore,1977,2,25.0
Jessore,1977,3,0.0
Jessore,1977,4,162.0
Jessore,1977,5,181.0
Jessore,1977,6,344.0
Jessore,1977,7,301.0
Jessore,1977,8,99.0
Jessore,1977,9,224.0
Jessore,1977,10,93.0
Jessore,1977,11,30.0
Jessore,1977,12,40.0
Khepupara,1977,1,15.0
Khepupara,1977,2,13.0
Khepupara,1977,3,0.0
Khepupara,1977,4,280.0
Khepupara,1977,5,307.0
Khepupara,1977,6,668.0
Khepupara,1977,7,346.0
Khepupara,1977,8,571.0
Khepupara,1977,9,159.0
Khepupara,1977,10,162.0
Khepupara,1977,11,60.0
Khepupara,1977,12,0.0
Khulna,1977,1,4.0
Khulna,1977,2,0.0
Khulna,1977,3,0.0
Khulna,1977,4,157.0
Khulna,1977,5,245.0
Khulna,1977,6,355.0
Khulna,1977,7,0.0
Khulna,1977,8,276.0
Khulna,1977,9,57.0
Khulna,1977,10,0.0
Khulna,1977,11,17.0
Khulna,1977,12,11.0
Kutubdia,1977,1,0.0
Kutubdia,1977,2,0.0
Kutubdia,1977,3,0.0
Kutubdia,1977,4,0.0
Kutubdia,1977,5,0.0
Kutubdia,1977,6,421.0
Kutubdia,1977,7,536.0
Kutubdia,1977,8,441.0
Kutubdia,1977,9,240.0
Kutubdia,1977,10,0.0
Kutubdia,1977,11,4.0
Kutubdia,1977,12,1.0
Madaripur,1977,1,17.0
Madaripur,1977,2,51.0
Madaripur,1977,3,2.0
Madaripur,1977,4,444.0
Madaripur,1977,5,294.0
Madaripur,1977,6,529.0
Madaripur,1977,7,496.0
Madaripur,1977,8,113.0
Madaripur,1977,9,184.0
Madaripur,1977,10,136.0
Madaripur,1977,11,46.0
Madaripur,1977,12,9.0
Mymensingh,1977,1,12.0
Mymensingh,1977,2,119.0
Mymensingh,1977,3,0.0
Mymensingh,1977,4,327.0
Mymensingh,1977,5,729.0
Mymensingh,1977,6,794.0
Mymensingh,1977,7,250.0
Mymensingh,1977,8,176.0
Mymensingh,1977,9,189.0
Mymensingh,1977,10,196.0
Mymensingh,1977,11,36.0
Mymensingh,1977,12,19.0
Patuakhali,1977,1,0.0
Patuakhali,1977,2,18.0
Patuakhali,1977,3,0.0
Patuakhali,1977,4,87.0
Patuakhali,1977,5,443.0
Patuakhali,1977,6,859.0
Patuakhali,1977,7,762.0
Patuakhali,1977,8,476.0
Patuakhali,1977,9,0.0
Patuakhali,1977,10,139.0
Patuakhali,1977,11,47.0
Patuakhali,1977,12,0.0
Rajshahi,1977,1,4.0
Rajshahi,1977,2,19.0
Rajshahi,1977,3,0.0
Rajshahi,1977,4,229.0
Rajshahi,1977,5,241.0
Rajshahi,1977,6,543.0
Rajshahi,1977,7,399.0
Rajshahi,1977,8,157.0
Rajshahi,1977,9,121.0
Rajshahi,1977,10,162.0
Rajshahi,1977,11,10.0
Rajshahi,1977,12,33.0
Rangamati,1977,1,20.0
Rangamati,1977,2,29.0
Rangamati,1977,3,0.0
Rangamati,1977,4,389.0
Rangamati,1977,5,250.0
Rangamati,1977,6,502.0
Rangamati,1977,7,520.0
Rangamati,1977,8,487.0
Rangamati,1977,9,164.0
Rangamati,1977,10,67.0
Rangamati,1977,11,44.0
Rangamati,1977,12,0.0
Rangpur,1977,1,0.0
Rangpur,1977,2,0.0
Rangpur,1977,3,0.0
Rangpur,1977,4,140.0
Rangpur,1977,5,320.0
Rangpur,1977,6,550.0
Rangpur,1977,7,384.0
Rangpur,1977,8,334.0
Rangpur,1977,9,101.0
Rangpur,1977,10,155.0
Rangpur,1977,11,0.0
Rangpur,1977,12,12.0
Sandwip,1977,1,0.0
Sandwip,1977,2,77.0
Sandwip,1977,3,0.0
Sandwip,1977,4,507.0
Sandwip,1977,5,315.0
Sandwip,1977,6,1065.0
Sandwip,1977,7,1093.0
Sandwip,1977,8,729.0
Sandwip,1977,9,320.0
Sandwip,1977,10,55.0
Sandwip,1977,11,38.0
Sandwip,1977,12,0.0
Satkhira,1977,1,1.0
Satkhira,1977,2,84.0
Satkhira,1977,3,0.0
Satkhira,1977,4,132.0
Satkhira,1977,5,192.0
Satkhira,1977,6,485.0
Satkhira,1977,7,621.0
Satkhira,1977,8,258.0
Satkhira,1977,9,176.0
Satkhira,1977,10,75.0
Satkhira,1977,11,23.0
Satkhira,1977,12,17.0
Sitakunda,1977,1,0.0
Sitakunda,1977,2,0.0
Sitakunda,1977,3,0.0
Sitakunda,1977,4,0.0
Sitakunda,1977,5,290.0
Sitakunda,1977,6,770.0
Sitakunda,1977,7,995.0
Sitakunda,1977,8,495.0
Sitakunda,1977,9,118.0
Sitakunda,1977,10,123.0
Sitakunda,1977,11,39.0
Sitakunda,1977,12,0.0
Srimangal,1977,1,0.0
Srimangal,1977,2,51.0
Srimangal,1977,3,0.0
Srimangal,1977,4,695.0
Srimangal,1977,5,510.0
Srimangal,1977,6,500.0
Srimangal,1977,7,0.0
Srimangal,1977,8,311.0
Srimangal,1977,9,121.0
Srimangal,1977,10,189.0
Srimangal,1977,11,92.0
Srimangal,1977,12,15.0
Sylhet,1977,1,16.0
Sylhet,1977,2,43.0
Sylhet,1977,3,133.0
Sylhet,1977,4,759.0
Sylhet,1977,5,387.0
Sylhet,1977,6,787.0
Sylhet,1977,7,516.0
Sylhet,1977,8,743.0
Sylhet,1977,9,104.0
Sylhet,1977,10,397.0
Sylhet,1977,11,54.0
Sylhet,1977,12,4.0
Teknaf,1977,1,0.0
Teknaf,1977,2,0.0
Teknaf,1977,3,0.0
Teknaf,1977,4,272.0
Teknaf,1977,5,356.0
Teknaf,1977,6,779.0
Teknaf,1977,7,1083.0
Teknaf,1977,8,1008.0
Teknaf,1977,9,401.0
Teknaf,1977,10,75.0
Teknaf,1977,11,15.0
Teknaf,1977,12,0.0
Barisal,1978,1,0.0
Barisal,1978,2,0.0
Barisal,1978,3,14.0
Barisal,1978,4,242.0
Barisal,1978,5,387.0
Barisal,1978,6,631.0
Barisal,1978,7,409.0
Barisal,1978,8,403.0
Barisal,1978,9,300.0
Barisal,1978,10,127.0
Barisal,1978,11,3.0
Barisal,1978,12,0.0
Bhola,1978,1,0.0
Bhola,1978,2,0.0
Bhola,1978,3,1.0
Bhola,1978,4,189.0
Bhola,1978,5,517.0
Bhola,1978,6,512.0
Bhola,1978,7,514.0
Bhola,1978,8,586.0
Bhola,1978,9,438.0
Bhola,1978,10,116.0
Bhola,1978,11,6.0
Bhola,1978,12,0.0
Bogra,1978,1,2.0
Bogra,1978,2,0.0
Bogra,1978,3,25.0
Bogra,1978,4,155.0
Bogra,1978,5,374.0
Bogra,1978,6,514.0
Bogra,1978,7,306.0
Bogra,1978,8,191.0
Bogra,1978,9,161.0
Bogra,1978,10,2.0
Bogra,1978,11,0.0
Bogra,1978,12,0.0
Chittagong,1978,1,0.0
Chittagong,1978,2,0.0
Chittagong,1978,3,2.0
Chittagong,1978,4,48.0
Chittagong,1978,5,369.0
Chittagong,1978,6,705.0
Chittagong,1978,7,277.0
Chittagong,1978,8,425.0
Chittagong,1978,9,381.0
Chittagong,1978,10,192.0
Chittagong,1978,11,0.0
Chittagong,1978,12,0.0
Cox's Bazar,1978,1,0.0
Cox's Bazar,1978,2,0.0
Cox's Bazar,1978,3,0.0
Cox's Bazar,1978,4,270.0
Cox's Bazar,1978,5,518.0
Cox's Bazar,1978,6,621.0
Cox's Bazar,1978,7,535.0
Cox's Bazar,1978,8,571.0
Cox's Bazar,1978,9,479.0
Cox's Bazar,1978,10,187.0
Cox's Bazar,1978,11,0.0
Cox's Bazar,1978,12,0.0
Dhaka,1978,1,0.0
Dhaka,1978,2,20.0
Dhaka,1978,3,18.0
Dhaka,1978,4,194.0
Dhaka,1978,5,454.0
Dhaka,1978,6,529.0
Dhaka,1978,7,320.0
Dhaka,1978,8,426.0
Dhaka,1978,9,192.0
Dhaka,1978,10,98.0
Dhaka,1978,11,0.0
Dhaka,1978,12,0.0
Faridpur,1978,1,0.0
Faridpur,1978,2,13.0
Faridpur,1978,3,19.0
Faridpur,1978,4,42.0
Faridpur,1978,5,205.0
Faridpur,1978,6,401.0
Faridpur,1978,7,9.0
Faridpur,1978,8,192.0
Faridpur,1978,9,203.0
Faridpur,1978,10,46.0
Faridpur,1978,11,0.0
Faridpur,1978,12,0.0
Feni,1978,1,0.0
Feni,1978,2,8.0
Feni,1978,3,20.0
Feni,1978,4,115.0
Feni,1978,5,556.0
Feni,1978,6,429.0
Feni,1978,7,458.0
Feni,1978,8,439.0
Feni,1978,9,416.0
Feni,1978,10,99.0
Feni,1978,11,0.0
Feni,1978,12,0.0
Hatiya,1978,1,5.0
Hatiya,1978,2,0.0
Hatiya,1978,3,67.0
Hatiya,1978,4,108.0
Hatiya,1978,5,700.0
Hatiya,1978,6,644.0
Hatiya,1978,7,530.0
Hatiya,1978,8,555.0
Hatiya,1978,9,507.0
Hatiya,1978,10,86.0
Hatiya,1978,11,2.0
Hatiya,1978,12,8.0
Ishurdi,1978,1,0.0
Ishurdi,1978,2,0.0
Ishurdi,1978,3,34.0
Ishurdi,1978,4,158.0
Ishurdi,1978,5,266.0
Ishurdi,1978,6,282.0
